model,phase,domain,case_id,written_sign,final_lead,passes_filter,peak_layer,n_layers,rel_depth,late
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_297,-,15.8125,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_298,+,0.0000,0,59,80,0.746835,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_299,-,17.0000,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_301,-,4.5000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_303,-,1.8750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_305,-,2.5000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_306,+,0.3750,0,59,80,0.746835,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_307,+,9.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_309,+,4.2500,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_311,+,15.7500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_312,-,4.3750,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_313,+,16.3750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_317,+,16.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_320,+,0.6250,0,71,80,0.898734,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_324,+,1.6250,0,71,80,0.898734,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_328,-,5.0000,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_333,+,-0.2500,0,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_334,+,2.6250,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_335,+,2.1250,1,71,80,0.898734,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_336,+,5.7500,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_339,+,15.7500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_340,-,7.2500,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_341,-,2.6250,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_342,-,1.8750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_344,+,12.1250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_346,+,4.6250,1,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_347,+,16.1250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_348,-,1.8750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_349,+,4.6250,1,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_350,-,1.2500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_351,+,0.0000,0,59,80,0.746835,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_354,-,0.0000,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_355,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_356,+,13.8750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_359,+,1.3750,0,68,80,0.860759,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_360,-,1.5000,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_361,+,-0.3750,0,59,80,0.746835,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_362,-,2.6250,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_364,+,3.0000,1,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_365,+,8.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_367,+,3.3750,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_368,+,8.5000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_369,-,2.1250,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_370,+,14.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_371,+,4.7500,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_372,-,1.5000,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_373,-,9.6250,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_374,+,4.1250,1,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_375,-,4.2500,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_376,+,0.5000,0,59,80,0.746835,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_377,-,6.2500,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_378,-,1.8750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_380,-,6.8750,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_383,+,17.7500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_384,-,14.6250,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_385,-,6.1250,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_386,+,5.8750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_389,-,11.0000,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_390,+,1.0000,0,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_391,+,4.8750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_392,-,2.5000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_394,+,2.8750,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_395,-,2.0000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_396,+,7.0000,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_397,-,1.3750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_399,+,1.5000,0,68,80,0.860759,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_404,-,7.5000,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_413,+,1.6250,0,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_418,+,1.7500,0,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_420,-,2.7500,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_424,-,8.3750,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_426,-,1.5000,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_427,+,1.1250,0,71,80,0.898734,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_428,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_429,+,1.6250,0,61,80,0.772152,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_430,+,0.0000,0,59,80,0.746835,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_431,+,19.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_433,-,1.3750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_434,-,1.6250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_435,-,13.7500,1,79,80,1.000000,1
Qwen-2.5-72B,heldout,det_error,NC_4x4_det_436,+,3.3750,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0002,-,2.2500,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0004,-,7.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0005,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0009,-,7.7500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0013,-,5.3750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0019,+,6.1250,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0027,-,5.0000,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0028,-,6.1250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0036,-,2.2500,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0039,-,7.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0041,-,6.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0055,-,7.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0057,-,1.0000,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0058,-,0.6250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0070,+,0.8750,0,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0072,-,4.5000,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0074,-,6.8750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0077,-,4.2500,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0098,-,3.3750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0110,-,1.5000,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0108,-,8.0000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0126,-,5.5000,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0159,+,13.8125,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0161,-,4.6250,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0167,-,2.1250,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0166,+,2.0000,1,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0170,-,3.7500,1,75,80,0.949367,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0168,+,5.8750,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0169,-,7.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0174,-,4.1250,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0173,-,7.1250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0172,-,4.3750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0178,-,0.6250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0183,-,0.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0187,-,3.2500,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0197,-,0.5000,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0192,-,4.8750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0196,-,5.0000,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0199,-,7.1250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0202,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0205,-,5.2500,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0211,+,8.0000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0210,-,4.8750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0212,-,5.3750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0228,-,1.1250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0233,-,5.2500,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0237,-,3.8750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0243,-,2.5000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0247,+,4.8750,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0239,+,1.5000,0,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0245,-,8.0000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0249,-,6.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0263,-,4.2500,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0270,-,8.0000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0286,-,0.1250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0292,-,1.0000,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0310,-,0.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0326,-,4.5000,1,75,80,0.949367,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0321,-,6.7500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0312,-,5.1250,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0331,-,8.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0335,-,2.7500,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0336,-,7.0000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0339,-,8.3750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0343,-,4.0000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0330,-,6.3750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0348,-,7.0000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0358,+,0.8750,0,66,80,0.835443,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0354,-,8.3750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0352,-,5.3750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0364,-,1.1250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0367,+,1.6250,0,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0376,-,5.5000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0384,-,2.2500,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0387,-,8.0000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0392,-,7.0000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0395,-,2.3750,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0399,-,2.0000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0397,-,0.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0406,-,7.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0413,-,0.6250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0421,-,5.8750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0441,+,16.3750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0446,-,3.0000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0458,-,2.6250,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0455,-,6.1250,1,75,80,0.949367,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0465,-,9.5000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0466,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0475,-,2.0000,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0480,-,4.8750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0478,-,5.5000,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0479,-,5.5000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0490,-,6.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0495,-,6.3750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0500,-,4.7500,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0503,-,5.6250,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0519,+,4.2500,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0520,-,2.3750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0522,+,1.1250,0,59,80,0.746835,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0517,-,6.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0525,-,8.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0531,-,9.5000,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0534,+,3.8750,1,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0533,-,4.8750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0541,-,6.7500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0542,-,0.8750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0551,-,7.3750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0563,+,0.8750,0,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0562,-,4.1250,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0567,+,5.1250,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0572,-,7.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0574,-,5.8750,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0581,-,4.3750,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0582,-,4.3750,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0588,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0596,+,3.1250,1,74,80,0.936709,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0595,-,1.3750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0589,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0594,-,4.5000,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0598,-,2.6250,1,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0601,-,5.0000,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0604,-,6.1250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0608,+,4.1250,1,72,80,0.911392,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0613,-,1.8750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0628,-,1.3750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0627,-,6.7500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0630,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0635,-,1.7500,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0642,-,6.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0643,-,0.8750,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0651,-,5.8750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0652,-,1.6250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0653,-,1.6250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0661,-,7.2500,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0660,-,6.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0666,-,1.1250,0,0,80,0.000000,0
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0670,-,4.8750,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0675,-,5.6250,1,77,80,0.974684,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0667,-,5.2500,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0685,-,10.2500,1,78,80,0.987342,1
Qwen-2.5-72B,heldout,det_correct,GEN_4x4_det_0691,-,5.2500,1,78,80,0.987342,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n12_b11,-,-3.2500,0,44,80,0.556962,0
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n13_b2,+,11.7500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n14_b2,-,3.0000,1,40,80,0.506329,0
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n15_b3,+,3.0000,1,63,80,0.797468,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n15_b7,-,-1.2500,0,44,80,0.556962,0
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n8_b13,-,-6.2500,0,2,80,0.025316,0
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n9_b8,-,-9.0000,0,2,80,0.025316,0
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n6_b12,-,7.7500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n8_001,-,1.8203,0,74,80,0.936709,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n12_b13,-,19.0000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_ptc_n12_b16,+,-1.7500,0,62,80,0.784810,1
Llama-3.3-70B,discovery,ibp_error,ibp_ptc_n13_b107,+,15.5000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_ptc_n16_b39,-,-5.0000,0,3,80,0.037975,0
Llama-3.3-70B,discovery,ibp_error,ibp_ptc_n8_b281,+,14.0000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_ptc_n8_b67,-,1.0000,0,47,80,0.594937,0
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n11_b211,-,18.2500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n12_b18,+,7.5000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n14_b4,-,3.0000,1,78,80,0.987342,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n16_b49,-,15.0000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n1_b6,-,26.2500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n7_b53,+,23.2500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_error,ibp_pts_n8_b19,-,3.7500,1,78,80,0.987342,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n7_002,-,29.0000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n7_004,-,28.5000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n7_005,-,28.5000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n5_002,-,28.6250,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n5_003,-,31.2500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n5_004,-,28.7500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n5_005,-,28.7500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n5_006,-,28.3750,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n6_003,-,28.3750,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n8_016,-,27.7500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n8_017,-,28.0000,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n8_019,-,28.1250,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n0_002,-,31.8750,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n0_004,-,26.1250,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n1_002,-,23.2500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n1_003,-,23.1250,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n1_004,-,24.2500,1,79,80,1.000000,1
Llama-3.3-70B,discovery,ibp_correct,ibp_pts_n1_006,-,29.1250,1,79,80,1.000000,1
